replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_loci	locus_num	sys_score	sys_occ	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	Accession	System	Length_sys	Dist_sys_close	Sys_close	Nb_sys_close	ID_sys_close	Type_sys_close	Assembly	Nuccore	Superkingdom	Phylum	Class	Order	Family	Subfamily	Genus	Species	Genus_source
GCA_007998415.2_ASM799841v2_translated_cds	lcl|MN070121.2_prot_QEA10407.1_78	gnarl1	78	ADF/Other/gnarl1	GCA_007998415.2_ASM799841v2_translated_cds_gnarl1_1	1	1	1.0	1	gnarl1	mandatory	84	3.3e-11	35.1	0.837	0.429	24	59	QEA10407.1	gnarl1	1	9362.0					GCA_007998415	MN070121.2	Viruses	Uroviricota	Caudoviricetes			Guernseyvirinae	Cornellvirus	Salmonella phage Shemara	Salmonella
GCA_020494525.1_ASM2049452v1_translated_cds	lcl|MW794176.1_prot_QVW04967.1_23	orba	23	ADF/Anti_BREX/OrbA	GCA_020494525.1_ASM2049452v1_translated_cds_OrbA_2	1	1	1.0	1	orba	mandatory	44	7.2e-40	128.2	1.0	1.0	1	44	QVW04967.1	OrbA	1	27376.0					GCA_020494525	MW794176.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494525.1_ASM2049452v1_translated_cds	lcl|MW794176.1_prot_QVW05135.1_191	dam	191	ADF/Anti_RM/dam	GCA_020494525.1_ASM2049452v1_translated_cds_dam_3	1	1	1.0	1	dam	mandatory	278	1.9e-65	214.7	0.996	0.996	1	277	QVW05135.1	dam	1	14677.0					GCA_020494525	MW794176.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494525.1_ASM2049452v1_translated_cds	lcl|MW794176.1_prot_QVW05161.1_217	narp1_adps	217	ADF/NADP/NARP1	GCA_020494525.1_ASM2049452v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	280	1.5e-76	251.0	0.814	0.925	10	268	QVW05161.1	NARP1	2	14677.0					GCA_020494525	MW794176.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494525.1_ASM2049452v1_translated_cds	lcl|MW794176.1_prot_QVW05162.1_218	narp1_namat	218	ADF/NADP/NARP1	GCA_020494525.1_ASM2049452v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	439	1.1e-123	407.1	0.525	0.626	1	275	QVW05162.1	NARP1	2	14677.0					GCA_020494525	MW794176.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_008605825.1_ASM860582v1_translated_cds	lcl|MN215888.1_prot_QEP53380.1_12	acriia7	12	ADF/Anti_Thoeris/tad2_acriia7	GCA_008605825.1_ASM860582v1_translated_cds_tad2_acriia7_1	1	1	0.8	1	tad2	mandatory	260	7.3e-26	83.0	0.75	0.362	165	258	QEP53380.1	tad2_acriia7	1						GCA_008605825	MN215888.1	Viruses	Uroviricota	Caudoviricetes				Mardecavirus	Mardecavirus SSP002	Vibrio
GCA_007998475.1_ASM799847v1_translated_cds	lcl|MN026741.1_prot_QEA11135.1_54	orf148	54	ADF/Other/orf148	GCA_007998475.1_ASM799847v1_translated_cds_orf148_1	1	1	1.0	1	orf148	mandatory	115	9.7e-47	150.9	0.982	0.913	1	105	QEA11135.1	orf148	1	3642.0	1.0	1.0	GCA_007998475.1_ASM799847v1_translated_cds_rad_2	rad	GCA_007998475	MN026741.1	Viruses	Uroviricota	Caudoviricetes		Demerecviridae	Markadamsvirinae	Tequintavirus	Tequintavirus Th1	Salmonella
GCA_007998475.1_ASM799847v1_translated_cds	lcl|MN026741.1_prot_QEA11145.1_64	rad	64	ADF/Anti_Retron/rad	GCA_007998475.1_ASM799847v1_translated_cds_rad_2	1	1	1.0	1	rad	mandatory	189	4.4e-70	227.9	0.977	0.873	22	186	QEA11145.1	rad	1	3642.0	1.0	1.0	GCA_007998475.1_ASM799847v1_translated_cds_orf148_1	orf148	GCA_007998475	MN026741.1	Viruses	Uroviricota	Caudoviricetes		Demerecviridae	Markadamsvirinae	Tequintavirus	Tequintavirus Th1	Salmonella
GCA_020494535.1_ASM2049453v1_translated_cds	lcl|MW794175.1_prot_QVW04745.1_24	orba	24	ADF/Anti_BREX/OrbA	GCA_020494535.1_ASM2049453v1_translated_cds_OrbA_2	1	1	1.0	1	orba	mandatory	44	7.4e-40	128.2	1.0	1.0	1	44	QVW04745.1	OrbA	1	30802.0					GCA_020494535	MW794175.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494535.1_ASM2049453v1_translated_cds	lcl|MW794175.1_prot_QVW04912.1_191	dam	191	ADF/Anti_RM/dam	GCA_020494535.1_ASM2049453v1_translated_cds_dam_3	1	1	1.0	1	dam	mandatory	278	7.5e-66	216.1	0.996	0.996	1	277	QVW04912.1	dam	1	17445.0					GCA_020494535	MW794175.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494535.1_ASM2049453v1_translated_cds	lcl|MW794175.1_prot_QVW04943.1_222	narp1_adps	222	ADF/NADP/NARP1	GCA_020494535.1_ASM2049453v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	206	2.4e-50	165.1	0.591	0.942	10	203	QVW04943.1	NARP1	2	17445.0					GCA_020494535	MW794175.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494535.1_ASM2049453v1_translated_cds	lcl|MW794175.1_prot_QVW04944.1_223	narp1_namat	223	ADF/NADP/NARP1	GCA_020494535.1_ASM2049453v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	439	2.8000000000000002e-123	405.9	0.525	0.626	1	275	QVW04944.1	NARP1	2	17445.0					GCA_020494535	MW794175.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_008605845.1_ASM860584v1_translated_cds	lcl|MN252582.1_prot_QEP53476.1_1	samase	1	ADF/Anti_RM/samase	GCA_008605845.1_ASM860584v1_translated_cds_samase_2	1	1	1.0	1	samase	mandatory	152	9.4e-65	208.6	0.993	0.987	1	150	QEP53476.1	samase	1	11693.0					GCA_008605845	MN252582.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Berlinvirus	Salmonella phage LPST144	Salmonella
GCA_008605845.1_ASM860584v1_translated_cds	lcl|MN252582.1_prot_QEP53493.1_18	gp4.5	18	ADF/Anti_TA/gp4.5	GCA_008605845.1_ASM860584v1_translated_cds_gp4.5_1	1	1	1.0	1	gp4.5	mandatory	100	7.6e-43	136.1	0.892	0.84	4	87	QEP53493.1	gp4.5	1	11693.0					GCA_008605845	MN252582.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae	Berlinvirus	Salmonella phage LPST144	Salmonella
GCA_020494545.1_ASM2049454v1_translated_cds	lcl|MW794174.1_prot_QVW04521.1_25	orba	25	ADF/Anti_BREX/OrbA	GCA_020494545.1_ASM2049454v1_translated_cds_OrbA_2	1	1	1.0	1	orba	mandatory	44	7.5e-40	128.2	1.0	1.0	1	44	QVW04521.1	OrbA	1	28833.0					GCA_020494545	MW794174.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494545.1_ASM2049454v1_translated_cds	lcl|MW794174.1_prot_QVW04692.1_196	dam	196	ADF/Anti_RM/dam	GCA_020494545.1_ASM2049454v1_translated_cds_dam_3	1	1	1.0	1	dam	mandatory	278	2e-65	214.7	0.996	0.996	1	277	QVW04692.1	dam	1	15481.0					GCA_020494545	MW794174.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494545.1_ASM2049454v1_translated_cds	lcl|MW794174.1_prot_QVW04720.1_224	narp1_adps	224	ADF/NADP/NARP1	GCA_020494545.1_ASM2049454v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	280	1.6e-76	251.0	0.814	0.925	10	268	QVW04720.1	NARP1	2	15481.0					GCA_020494545	MW794174.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494545.1_ASM2049454v1_translated_cds	lcl|MW794174.1_prot_QVW04721.1_225	narp1_namat	225	ADF/NADP/NARP1	GCA_020494545.1_ASM2049454v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	439	1.2e-123	407.1	0.525	0.626	1	275	QVW04721.1	NARP1	2	15481.0					GCA_020494545	MW794174.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_008704695.1_ASM870469v1_translated_cds	lcl|MN184885.1_prot_QEQ94701.1_3	samase	3	ADF/Anti_RM/samase	GCA_008704695.1_ASM870469v1_translated_cds_samase_2	1	1	1.0	1	samase	mandatory	158	1.0999999999999999e-62	202.1	1.0	0.975	4	157	QEQ94701.1	samase	1	13334.0					GCA_008704695	MN184885.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae		Erwinia phage pEp_SNUABM_09	Erwinia
GCA_008704695.1_ASM870469v1_translated_cds	lcl|MN184885.1_prot_QEQ94729.1_31	gp4.5	31	ADF/Anti_TA/gp4.5	GCA_008704695.1_ASM870469v1_translated_cds_gp4.5_1	1	1	1.0	1	gp4.5	mandatory	95	2e-36	115.7	0.839	0.821	5	82	QEQ94729.1	gp4.5	1	13334.0					GCA_008704695	MN184885.1	Viruses	Uroviricota	Caudoviricetes		Autographiviridae	Studiervirinae		Erwinia phage pEp_SNUABM_09	Erwinia
GCA_020494555.1_ASM2049455v1_translated_cds	lcl|MW794173.1_prot_QVW04293.1_24	orba	24	ADF/Anti_BREX/OrbA	GCA_020494555.1_ASM2049455v1_translated_cds_OrbA_2	1	1	1.0	1	orba	mandatory	44	1.1999999999999999e-39	127.6	1.0	1.0	1	44	QVW04293.1	OrbA	1	29081.0					GCA_020494555	MW794173.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494555.1_ASM2049455v1_translated_cds	lcl|MW794173.1_prot_QVW04468.1_199	dam	199	ADF/Anti_RM/dam	GCA_020494555.1_ASM2049455v1_translated_cds_dam_3	1	1	1.0	1	dam	mandatory	278	2e-65	214.7	0.996	0.996	1	277	QVW04468.1	dam	1	15480.0					GCA_020494555	MW794173.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494555.1_ASM2049455v1_translated_cds	lcl|MW794173.1_prot_QVW04495.1_226	narp1_adps	226	ADF/NADP/NARP1	GCA_020494555.1_ASM2049455v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	280	1.6e-76	251.0	0.814	0.925	10	268	QVW04495.1	NARP1	2	15480.0					GCA_020494555	MW794173.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494555.1_ASM2049455v1_translated_cds	lcl|MW794173.1_prot_QVW04496.1_227	narp1_namat	227	ADF/NADP/NARP1	GCA_020494555.1_ASM2049455v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	439	3.4000000000000003e-122	402.3	0.525	0.626	1	275	QVW04496.1	NARP1	2	15480.0					GCA_020494555	MW794173.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494565.1_ASM2049456v1_translated_cds	lcl|MW794172.1_prot_QVW04066.1_23	orba	23	ADF/Anti_BREX/OrbA	GCA_020494565.1_ASM2049456v1_translated_cds_OrbA_2	1	1	1.0	1	orba	mandatory	44	1.1999999999999999e-39	127.6	1.0	1.0	1	44	QVW04066.1	OrbA	1	28171.0					GCA_020494565	MW794172.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494565.1_ASM2049456v1_translated_cds	lcl|MW794172.1_prot_QVW04241.1_198	dam	198	ADF/Anti_RM/dam	GCA_020494565.1_ASM2049456v1_translated_cds_dam_3	1	1	1.0	1	dam	mandatory	278	2e-65	214.7	0.996	0.996	1	277	QVW04241.1	dam	1	15480.0					GCA_020494565	MW794172.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494565.1_ASM2049456v1_translated_cds	lcl|MW794172.1_prot_QVW04268.1_225	narp1_adps	225	ADF/NADP/NARP1	GCA_020494565.1_ASM2049456v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	280	1.6e-76	251.0	0.814	0.925	10	268	QVW04268.1	NARP1	2	15480.0					GCA_020494565	MW794172.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494565.1_ASM2049456v1_translated_cds	lcl|MW794172.1_prot_QVW04269.1_226	narp1_namat	226	ADF/NADP/NARP1	GCA_020494565.1_ASM2049456v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	439	3.4000000000000003e-122	402.3	0.525	0.626	1	275	QVW04269.1	NARP1	2	15480.0					GCA_020494565	MW794172.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_008704755.1_ASM870475v1_translated_cds	lcl|MN184887.1_prot_QEQ94876.1_50	atd1	50	ADF/Anti_Thoeris/atd1	GCA_008704755.1_ASM870475v1_translated_cds_atd1_2	1	1	1.0	1	atd1	mandatory	167	1.7e-40	131.0	0.966	0.503	84	167	QEQ94876.1	atd1	1	54459.0					GCA_008704755	MN184887.1	Viruses	Uroviricota	Caudoviricetes			Vequintavirinae	Henunavirus	Henunavirus SNUABM01	Erwinia
GCA_008704755.1_ASM870475v1_translated_cds	lcl|MN184887.1_prot_QEQ94948.1_122	narp1_namat	122	ADF/NADP/NARP1	GCA_008704755.1_ASM870475v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	573	2.1000000000000003e-214	706.8	0.989	0.991	2	569	QEQ94948.1	NARP1	3	54459.0					GCA_008704755	MN184887.1	Viruses	Uroviricota	Caudoviricetes			Vequintavirinae	Henunavirus	Henunavirus SNUABM01	Erwinia
GCA_008704755.1_ASM870475v1_translated_cds	lcl|MN184887.1_prot_QEQ94950.1_124	narp1_adps	124	ADF/NADP/NARP1	GCA_008704755.1_ASM870475v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	278	1.1e-84	278.0	0.831	0.975	6	276	QEQ94950.1	NARP1	3	54459.0					GCA_008704755	MN184887.1	Viruses	Uroviricota	Caudoviricetes			Vequintavirinae	Henunavirus	Henunavirus SNUABM01	Erwinia
GCA_020494575.1_ASM2049457v1_translated_cds	lcl|MW794171.1_prot_QVW03844.1_20	orba	20	ADF/Anti_BREX/OrbA	GCA_020494575.1_ASM2049457v1_translated_cds_OrbA_2	1	1	1.0	1	orba	mandatory	44	7.3e-40	128.2	1.0	1.0	1	44	QVW03844.1	OrbA	1	26452.0					GCA_020494575	MW794171.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494575.1_ASM2049457v1_translated_cds	lcl|MW794171.1_prot_QVW04014.1_190	dam	190	ADF/Anti_RM/dam	GCA_020494575.1_ASM2049457v1_translated_cds_dam_3	1	1	1.0	1	dam	mandatory	278	1.9e-65	214.7	0.996	0.996	1	277	QVW04014.1	dam	1	15481.0					GCA_020494575	MW794171.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494575.1_ASM2049457v1_translated_cds	lcl|MW794171.1_prot_QVW04042.1_218	narp1_adps	218	ADF/NADP/NARP1	GCA_020494575.1_ASM2049457v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	280	1.5e-76	251.0	0.814	0.925	10	268	QVW04042.1	NARP1	2	15481.0					GCA_020494575	MW794171.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494575.1_ASM2049457v1_translated_cds	lcl|MW794171.1_prot_QVW04043.1_219	narp1_namat	219	ADF/NADP/NARP1	GCA_020494575.1_ASM2049457v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	439	2.1e-122	402.9	0.525	0.626	1	275	QVW04043.1	NARP1	2	15481.0					GCA_020494575	MW794171.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_008000675.1_ASM800067v1_translated_cds	lcl|MN022787.1_prot_QEA09882.1_71	orf148	71	ADF/Other/orf148	GCA_008000675.1_ASM800067v1_translated_cds_orf148_1	1	1	1.0	1	orf148	mandatory	118	6.3e-47	151.8	0.982	0.89	4	108	QEA09882.1	orf148	1	3526.0	1.0	1.0	GCA_008000675.1_ASM800067v1_translated_cds_rad_2	rad	GCA_008000675	MN022787.1	Viruses	Uroviricota	Caudoviricetes		Demerecviridae	Markadamsvirinae	Tequintavirus	Tequintavirus VSe12	Salmonella
GCA_008000675.1_ASM800067v1_translated_cds	lcl|MN022787.1_prot_QEA09892.1_81	rad	81	ADF/Anti_Retron/rad	GCA_008000675.1_ASM800067v1_translated_cds_rad_2	1	1	1.0	1	rad	mandatory	142	3.1e-60	196.1	0.809	0.965	5	141	QEA09892.1	rad	1	3526.0	1.0	1.0	GCA_008000675.1_ASM800067v1_translated_cds_orf148_1	orf148	GCA_008000675	MN022787.1	Viruses	Uroviricota	Caudoviricetes		Demerecviridae	Markadamsvirinae	Tequintavirus	Tequintavirus VSe12	Salmonella
GCA_020494585.1_ASM2049458v1_translated_cds	lcl|MW794170.1_prot_QVW03625.1_20	orba	20	ADF/Anti_BREX/OrbA	GCA_020494585.1_ASM2049458v1_translated_cds_OrbA_2	1	1	1.0	1	orba	mandatory	44	7.3e-40	128.2	1.0	1.0	1	44	QVW03625.1	OrbA	1	26452.0					GCA_020494585	MW794170.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494585.1_ASM2049458v1_translated_cds	lcl|MW794170.1_prot_QVW03795.1_190	dam	190	ADF/Anti_RM/dam	GCA_020494585.1_ASM2049458v1_translated_cds_dam_3	1	1	1.0	1	dam	mandatory	278	1.9e-65	214.7	0.996	0.996	1	277	QVW03795.1	dam	1	15481.0					GCA_020494585	MW794170.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494585.1_ASM2049458v1_translated_cds	lcl|MW794170.1_prot_QVW03823.1_218	narp1_adps	218	ADF/NADP/NARP1	GCA_020494585.1_ASM2049458v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	280	1.5e-76	251.0	0.814	0.925	10	268	QVW03823.1	NARP1	2	15481.0					GCA_020494585	MW794170.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020494585.1_ASM2049458v1_translated_cds	lcl|MW794170.1_prot_QVW03824.1_219	narp1_namat	219	ADF/NADP/NARP1	GCA_020494585.1_ASM2049458v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	439	1.1e-123	407.1	0.525	0.626	1	275	QVW03824.1	NARP1	2	15481.0					GCA_020494585	MW794170.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_008000695.1_ASM800069v1_translated_cds	lcl|MN047438.1_prot_QEA03082.1_206	narp1_adps	206	ADF/NADP/NARP1	GCA_008000695.1_ASM800069v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	302	2.2e-56	185.0	0.828	0.887	14	281	QEA03082.1	NARP1	2						GCA_008000695	MN047438.1	Viruses	Uroviricota	Caudoviricetes		Herelleviridae	Twortvirinae	Kayvirus	Staphylococcus phage vB_SauM-515A1	Staphylococcus
GCA_008000695.1_ASM800069v1_translated_cds	lcl|MN047438.1_prot_QEA03083.1_207	narp1_namat	207	ADF/NADP/NARP1	GCA_008000695.1_ASM800069v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	489	5.7e-148	487.4	0.609	0.661	2	324	QEA03083.1	NARP1	2						GCA_008000695	MN047438.1	Viruses	Uroviricota	Caudoviricetes		Herelleviridae	Twortvirinae	Kayvirus	Staphylococcus phage vB_SauM-515A1	Staphylococcus
GCA_020495075.1_ASM2049507v1_translated_cds	lcl|MW794169.1_prot_QVW03406.1_20	orba	20	ADF/Anti_BREX/OrbA	GCA_020495075.1_ASM2049507v1_translated_cds_OrbA_2	1	1	1.0	1	orba	mandatory	44	7.3e-40	128.2	1.0	1.0	1	44	QVW03406.1	OrbA	1	26454.0					GCA_020495075	MW794169.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495075.1_ASM2049507v1_translated_cds	lcl|MW794169.1_prot_QVW03576.1_190	dam	190	ADF/Anti_RM/dam	GCA_020495075.1_ASM2049507v1_translated_cds_dam_3	1	1	1.0	1	dam	mandatory	278	9.7e-65	212.4	0.996	0.996	1	277	QVW03576.1	dam	1	15481.0					GCA_020495075	MW794169.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495075.1_ASM2049507v1_translated_cds	lcl|MW794169.1_prot_QVW03604.1_218	narp1_adps	218	ADF/NADP/NARP1	GCA_020495075.1_ASM2049507v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	280	1.5e-76	251.0	0.814	0.925	10	268	QVW03604.1	NARP1	2	15481.0					GCA_020495075	MW794169.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495075.1_ASM2049507v1_translated_cds	lcl|MW794169.1_prot_QVW03605.1_219	narp1_namat	219	ADF/NADP/NARP1	GCA_020495075.1_ASM2049507v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	439	2.1e-122	402.9	0.525	0.626	1	275	QVW03605.1	NARP1	2	15481.0					GCA_020495075	MW794169.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_008001285.1_ASM800128v1_translated_cds	lcl|MN183280.1_prot_QED11194.1_3	ntase	3	ADF/Anti_CBASS/ntase	GCA_008001285.1_ASM800128v1_translated_cds_ntase_1	1	1	1.0	1	ntase	mandatory	288	6.899999999999999e-90	294.7	0.877	0.91	24	285	QED11194.1	ntase	1						GCA_008001285	MN183280.1	Viruses	Uroviricota	Caudoviricetes			Ceeclamvirinae	Bixzunavirus	Mycobacterium phage LolaVinca	Mycobacterium
GCA_020495085.1_ASM2049508v1_translated_cds	lcl|MW794168.1_prot_QVW03186.1_20	orba	20	ADF/Anti_BREX/OrbA	GCA_020495085.1_ASM2049508v1_translated_cds_OrbA_2	1	1	1.0	1	orba	mandatory	44	7.3e-40	128.2	1.0	1.0	1	44	QVW03186.1	OrbA	1	26454.0					GCA_020495085	MW794168.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495085.1_ASM2049508v1_translated_cds	lcl|MW794168.1_prot_QVW03357.1_191	dam	191	ADF/Anti_RM/dam	GCA_020495085.1_ASM2049508v1_translated_cds_dam_3	1	1	1.0	1	dam	mandatory	278	9.7e-65	212.4	0.996	0.996	1	277	QVW03357.1	dam	1	15481.0					GCA_020495085	MW794168.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495085.1_ASM2049508v1_translated_cds	lcl|MW794168.1_prot_QVW03385.1_219	narp1_adps	219	ADF/NADP/NARP1	GCA_020495085.1_ASM2049508v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	280	1.6e-76	251.0	0.814	0.925	10	268	QVW03385.1	NARP1	2	15481.0					GCA_020495085	MW794168.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495085.1_ASM2049508v1_translated_cds	lcl|MW794168.1_prot_QVW03386.1_220	narp1_namat	220	ADF/NADP/NARP1	GCA_020495085.1_ASM2049508v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	439	2.1e-122	402.9	0.525	0.626	1	275	QVW03386.1	NARP1	2	15481.0					GCA_020495085	MW794168.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495095.1_ASM2049509v1_translated_cds	lcl|MW794167.1_prot_QVW02967.1_20	orba	20	ADF/Anti_BREX/OrbA	GCA_020495095.1_ASM2049509v1_translated_cds_OrbA_2	1	1	1.0	1	orba	mandatory	44	7.3e-40	128.2	1.0	1.0	1	44	QVW02967.1	OrbA	1	26531.0					GCA_020495095	MW794167.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495095.1_ASM2049509v1_translated_cds	lcl|MW794167.1_prot_QVW03137.1_190	dam	190	ADF/Anti_RM/dam	GCA_020495095.1_ASM2049509v1_translated_cds_dam_3	1	1	1.0	1	dam	mandatory	278	1.9e-65	214.7	0.996	0.996	1	277	QVW03137.1	dam	1	15481.0					GCA_020495095	MW794167.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495095.1_ASM2049509v1_translated_cds	lcl|MW794167.1_prot_QVW03165.1_218	narp1_adps	218	ADF/NADP/NARP1	GCA_020495095.1_ASM2049509v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	280	1.5e-76	251.0	0.814	0.925	10	268	QVW03165.1	NARP1	2	15481.0					GCA_020495095	MW794167.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495095.1_ASM2049509v1_translated_cds	lcl|MW794167.1_prot_QVW03166.1_219	narp1_namat	219	ADF/NADP/NARP1	GCA_020495095.1_ASM2049509v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	439	2.1e-122	402.9	0.525	0.626	1	275	QVW03166.1	NARP1	2	15481.0					GCA_020495095	MW794167.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495105.1_ASM2049510v1_translated_cds	lcl|MW794166.1_prot_QVW02748.1_20	orba	20	ADF/Anti_BREX/OrbA	GCA_020495105.1_ASM2049510v1_translated_cds_OrbA_2	1	1	1.0	1	orba	mandatory	44	7.3e-40	128.2	1.0	1.0	1	44	QVW02748.1	OrbA	1	26484.0					GCA_020495105	MW794166.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495105.1_ASM2049510v1_translated_cds	lcl|MW794166.1_prot_QVW02918.1_190	dam	190	ADF/Anti_RM/dam	GCA_020495105.1_ASM2049510v1_translated_cds_dam_3	1	1	1.0	1	dam	mandatory	278	1.9e-65	214.7	0.996	0.996	1	277	QVW02918.1	dam	1	15481.0					GCA_020495105	MW794166.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495105.1_ASM2049510v1_translated_cds	lcl|MW794166.1_prot_QVW02946.1_218	narp1_adps	218	ADF/NADP/NARP1	GCA_020495105.1_ASM2049510v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_adps	mandatory	280	1.5e-76	251.0	0.814	0.925	10	268	QVW02946.1	NARP1	2	15481.0					GCA_020495105	MW794166.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
GCA_020495105.1_ASM2049510v1_translated_cds	lcl|MW794166.1_prot_QVW02947.1_219	narp1_namat	219	ADF/NADP/NARP1	GCA_020495105.1_ASM2049510v1_translated_cds_NARP1_1	1	1	2.0	1	narp1_namat	mandatory	449	2.3e-122	402.8	0.525	0.612	1	275	QVW02947.1	NARP1	2	15481.0					GCA_020495105	MW794166.1	Viruses	Uroviricota	Caudoviricetes					Vibrio phage ICP1	Vibrio
